ID,LineID,TeamID,ShiftID,Date,ProductionFBE,ReworkFBE,ScrapFBE
317421,2,1,NULL,21/6/2018,249.43,0.5,0.5
317422,2,3,NULL,21/6/2018,,0.5,
317423,3,2,NULL,21/6/2018,,0.5,
317424,1,1,NULL,21/6/2018,0,0.5,
317425,3,2,NULL,21/6/2018,,0.5,
317426,1,3,NULL,21/6/2018,,1,
317439,1,2,NULL,21/6/2018,,0.5,
317440,3,1,NULL,21/6/2018,,0.5,0.5
317442,1,1,NULL,21/6/2018,249.43,0.5,
317443,1,3,NULL,21/6/2018,,1,
317444,2,1,NULL,21/6/2018,0,0.5,0.5
317445,1,3,NULL,21/6/2018,,1,
317446,3,2,NULL,21/6/2018,,0.5,
317447,2,3,NULL,21/6/2018,,0.5,
317461,1,3,NULL,21/6/2018,,1,
317462,3,2,NULL,21/6/2018,,0.5,
317464,3,3,NULL,21/6/2018,249.43,0.5,
317465,3,1,NULL,21/6/2018,,0.5,0.5
317466,3,3,NULL,21/6/2018,0,0.5,
317467,3,1,NULL,21/6/2018,,0.5,0.5
317468,1,1,NULL,21/6/2018,0,0.5,
317469,1,3,NULL,21/6/2018,,1,
317483,3,1,NULL,21/6/2018,,0.5,0.5
317484,1,3,NULL,21/6/2018,,1,
317486,1,1,NULL,21/6/2018,249.43,0.5,
317487,2,1,NULL,21/6/2018,0,0.5,0.5
317488,3,2,NULL,21/6/2018,,0.5,
317490,3,2,NULL,21/6/2018,,0.5,
317491,2,1,NULL,21/6/2018,0,0.5,0.5
317492,1,2,NULL,21/6/2018,,0.5,
317112,3,3,NULL,21/6/2018,6,0.5,
317115,2,3,NULL,21/6/2018,,0.5,
317121,2,2,NULL,21/6/2018,,0.33,
317122,1,2,NULL,21/6/2018,,,
317125,3,1,NULL,21/6/2018,,0.5,
317132,3,3,NULL,21/6/2018,0,0.5,
317133,2,1,NULL,21/6/2018,81,0.5,
317134,3,2,NULL,21/6/2018,,0.5,
317137,2,3,NULL,21/6/2018,,0.5,
317144,1,1,NULL,21/6/2018,0,0.5,
317145,1,3,NULL,21/6/2018,,0.5,
317146,3,1,NULL,21/6/2018,,0.5,
317149,1,2,NULL,21/6/2018,,,
317156,2,2,NULL,21/6/2018,,0.33,
317157,2,1,NULL,21/6/2018,137.5,0.5,
317158,3,2,NULL,21/6/2018,,0.5,
317161,1,2,NULL,21/6/2018,,,
317168,1,3,NULL,21/6/2018,,0.5,
317169,1,2,NULL,21/6/2018,,,
317170,3,2,NULL,21/6/2018,,0.5,
317173,3,2,NULL,21/6/2018,,0.5,
317180,3,1,NULL,21/6/2018,,0.5,
317181,3,2,NULL,21/6/2018,,0.5,
317182,2,2,NULL,21/6/2018,,0.33,
317185,1,3,NULL,21/6/2018,,0.5,
317192,3,2,NULL,21/6/2018,,0.5,
317193,2,2,NULL,21/6/2018,,0.33,
317194,2,2,NULL,21/6/2018,,0.33,
317197,2,2,NULL,21/6/2018,,0.33,
317204,1,3,NULL,21/6/2018,,0.5,
317205,3,1,NULL,21/6/2018,,0.5,
317206,2,1,NULL,21/6/2018,294.66,0.5,
317209,3,3,NULL,21/6/2018,292.93,0.5,
317216,3,1,NULL,21/6/2018,,0.5,
317217,3,3,NULL,21/6/2018,276.5,0.5,
317218,3,1,NULL,21/6/2018,,0.5,
317221,3,1,NULL,21/6/2018,,0.5,
317228,3,1,NULL,21/6/2018,,0.5,
317229,1,1,NULL,21/6/2018,0,0.5,
317230,2,2,NULL,21/6/2018,,0.33,
317232,2,1,NULL,21/6/2018,342.64,0.5,
317236,2,2,NULL,21/6/2018,,0.33,
317243,2,1,NULL,21/6/2018,0,0.5,
317244,1,2,NULL,21/6/2018,,,
317246,2,3,NULL,21/6/2018,,0.5,
317248,2,1,NULL,21/6/2018,342.64,0.5,
317252,1,1,NULL,21/6/2018,341.41,0.5,
317259,2,2,NULL,21/6/2018,,0.33,
317260,3,2,NULL,21/6/2018,,0.5,
317262,2,3,NULL,21/6/2018,,0.5,
317264,2,1,NULL,21/6/2018,342.64,0.5,
317268,2,3,NULL,21/6/2018,,0.5,
317275,1,1,NULL,21/6/2018,0,0.5,
317276,2,1,NULL,21/6/2018,0,0.5,
317281,3,3,NULL,21/6/2018,328.5,0.5,
317283,2,1,NULL,21/6/2018,342.64,0.5,
317287,1,3,NULL,21/6/2018,,0.5,
317294,1,2,NULL,21/6/2018,,,
317295,2,2,NULL,21/6/2018,,0.33,
317300,1,2,NULL,21/6/2018,,,
317302,1,3,NULL,21/6/2018,,0.5,
317306,3,3,NULL,21/6/2018,341.41,0.5,
317313,3,3,NULL,21/6/2018,0,0.5,
317314,3,2,NULL,21/6/2018,,0.5,
317319,3,1,NULL,21/6/2018,,0.5,
317321,3,2,NULL,21/6/2018,,0.5,
317325,2,3,NULL,21/6/2018,,0.5,
317332,2,2,NULL,21/6/2018,,0.33,
317333,3,2,NULL,21/6/2018,,0.5,
317338,1,3,NULL,21/6/2018,,0.5,
317340,1,2,NULL,21/6/2018,,,
317344,1,1,NULL,21/6/2018,341.41,0.5,
317351,3,2,NULL,21/6/2018,,0.5,
317352,3,2,NULL,21/6/2018,,0.5,
317357,2,2,NULL,21/6/2018,,0.33,
317359,1,3,NULL,21/6/2018,,0.5,
317363,1,2,NULL,21/6/2018,,,
317370,1,2,NULL,21/6/2018,,,
317371,2,3,NULL,21/6/2018,,0.5,
317376,3,2,NULL,21/6/2018,,0.5,
317378,3,3,NULL,21/6/2018,342.64,0.5,
317382,2,1,NULL,21/6/2018,341.41,0.5,
317389,2,2,NULL,21/6/2018,,0.33,
317390,3,1,NULL,21/6/2018,,0.5,
317395,3,3,NULL,21/6/2018,328.5,0.5,
317397,1,1,NULL,21/6/2018,342.64,0.5,
317401,1,1,NULL,21/6/2018,341.41,0.5,
317408,1,2,NULL,21/6/2018,,,
317409,1,2,NULL,21/6/2018,,,
317414,1,2,NULL,21/6/2018,,,
317416,1,3,NULL,21/6/2018,,0.5,
317420,1,2,NULL,21/6/2018,,,
317427,1,3,NULL,21/6/2018,,0.5,
317428,3,3,NULL,21/6/2018,0,0.5,
317434,2,3,NULL,21/6/2018,,0.5,
317436,2,1,NULL,21/6/2018,342.64,0.5,
317441,2,1,NULL,21/6/2018,341.41,0.5,
317448,1,3,NULL,21/6/2018,,0.5,
317449,3,1,NULL,21/6/2018,,0.5,
317456,2,3,NULL,21/6/2018,,0.5,
317458,3,3,NULL,21/6/2018,342.64,0.5,
317463,1,3,NULL,21/6/2018,,0.5,
317470,3,1,NULL,21/6/2018,,0.5,
317471,1,2,NULL,21/6/2018,,,
317478,3,2,NULL,21/6/2018,,0.5,
317480,2,3,NULL,21/6/2018,,0.5,
317485,2,3,NULL,21/6/2018,,0.5,
317493,3,1,NULL,21/6/2018,,0.5,
317494,1,3,NULL,21/6/2018,,0.5,
317231,1,3,NULL,21/6/2018,,0.5,
317233,3,1,NULL,21/6/2018,,0.5,
317245,1,3,NULL,21/6/2018,,0.5,
317247,1,2,NULL,21/6/2018,,0.5,
317249,1,3,NULL,21/6/2018,,0.5,
317261,3,3,NULL,21/6/2018,57,0.33,
317263,1,1,NULL,21/6/2018,90.95,0.5,
317265,1,1,NULL,21/6/2018,88.48,0.5,
317277,3,1,NULL,21/6/2018,,0.5,
317278,1,2,NULL,21/6/2018,,0.5,
317279,2,3,NULL,21/6/2018,,0.5,
317280,2,2,NULL,21/6/2018,,0.5,
317282,3,1,NULL,21/6/2018,,0.5,
317284,3,2,NULL,21/6/2018,,0.33,
317296,2,2,NULL,21/6/2018,,0.5,
317297,2,3,NULL,21/6/2018,,0.5,
317298,2,2,NULL,21/6/2018,,0.5,
317299,1,2,NULL,21/6/2018,,0.5,
317301,1,2,NULL,21/6/2018,,0.5,
317303,2,3,NULL,21/6/2018,,0.5,
317315,3,2,NULL,21/6/2018,,0.33,
317316,1,2,NULL,21/6/2018,,0.5,
317317,1,3,NULL,21/6/2018,,0.5,
317318,3,1,NULL,21/6/2018,,0.5,
317320,2,1,NULL,21/6/2018,187.9,0.5,
317322,3,2,NULL,21/6/2018,,0.33,
317334,2,3,NULL,21/6/2018,,0.5,
317335,2,2,NULL,21/6/2018,,0.5,
317336,2,3,NULL,21/6/2018,,0.5,
317337,2,1,NULL,21/6/2018,193.5,0.5,
317339,3,3,NULL,21/6/2018,216.38,0.33,
317341,2,2,NULL,21/6/2018,,0.5,
317353,2,3,NULL,21/6/2018,,0.5,
317354,1,3,NULL,21/6/2018,,0.5,
317355,2,2,NULL,21/6/2018,,0.5,
317356,2,2,NULL,21/6/2018,,0.5,
317358,3,3,NULL,21/6/2018,243.87,0.33,
317360,1,3,NULL,21/6/2018,,0.5,
317372,1,3,NULL,21/6/2018,,0.5,
317373,3,3,NULL,21/6/2018,0,0.33,
317374,3,3,NULL,21/6/2018,0,0.33,
317375,3,2,NULL,21/6/2018,,0.33,
317377,3,1,NULL,21/6/2018,,0.5,
317379,2,1,NULL,21/6/2018,263.44,0.5,
317391,2,1,NULL,21/6/2018,0,0.5,
317392,3,2,NULL,21/6/2018,,0.33,
317393,2,3,NULL,21/6/2018,,0.5,
317394,2,3,NULL,21/6/2018,,0.5,
317396,2,3,NULL,21/6/2018,,0.5,
317398,1,3,NULL,21/6/2018,,0.5,
317410,3,2,NULL,21/6/2018,,0.33,
317411,3,1,NULL,21/6/2018,,0.5,
317412,2,1,NULL,21/6/2018,0,0.5,
317413,3,1,NULL,21/6/2018,,0.5,
317415,1,2,NULL,21/6/2018,,0.5,
317417,3,3,NULL,21/6/2018,322.93,0.33,
317429,2,3,NULL,21/6/2018,,0.5,
317430,3,3,NULL,21/6/2018,0,0.33,
317431,1,3,NULL,21/6/2018,,0.5,
317433,1,1,NULL,21/6/2018,331.5,0.5,
317435,1,2,NULL,21/6/2018,,0.5,
317437,3,3,NULL,21/6/2018,339.92,0.33,
317450,1,1,NULL,21/6/2018,0,0.5,
317451,3,1,NULL,21/6/2018,,0.5,
317452,1,1,NULL,21/6/2018,0,0.5,
317454,3,3,NULL,21/6/2018,331.5,0.33,
317457,2,2,NULL,21/6/2018,,0.5,
317459,2,3,NULL,21/6/2018,,0.5,
317472,2,2,NULL,21/6/2018,,0.5,
317473,3,1,NULL,21/6/2018,,0.5,
317474,1,1,NULL,21/6/2018,0,0.5,
317476,3,1,NULL,21/6/2018,,0.5,
317479,2,2,NULL,21/6/2018,,0.5,
317481,2,3,NULL,21/6/2018,,0.5,
317495,3,3,NULL,21/6/2018,0,0.33,
317496,3,1,NULL,21/6/2018,,0.5,
317497,2,3,NULL,21/6/2018,,0.5,
317499,3,3,NULL,21/6/2018,331.5,0.33,
317501,2,3,NULL,21/6/2018,,0.5,
317502,3,2,NULL,21/6/2018,,0.33,
317505,2,1,NULL,21/6/2018,0,0.5,
317506,2,3,NULL,21/6/2018,,0.5,
317507,1,1,NULL,21/6/2018,0,0.5,
317509,2,3,NULL,21/6/2018,,0.5,
317511,2,2,NULL,21/6/2018,,0.5,
317512,3,3,NULL,21/6/2018,339.92,0.33,
317515,1,2,NULL,21/6/2018,,0.5,
317516,3,1,NULL,21/6/2018,,0.5,
317517,2,3,NULL,21/6/2018,,0.5,
317519,2,2,NULL,21/6/2018,,0.5,
317521,1,1,NULL,21/6/2018,342.81,0.5,
317522,3,1,NULL,21/6/2018,,0.5,
317526,2,1,NULL,21/6/2018,0,0.5,
317527,2,1,NULL,21/6/2018,0,0.5,
317528,2,1,NULL,21/6/2018,0,0.5,
317432,3,1,NULL,21/6/2018,,1,0.5
317438,2,2,NULL,21/6/2018,,0.5,
317453,3,3,NULL,21/6/2018,25.98,0.5,
317455,2,1,NULL,21/6/2018,27.5,0.5,0.5
317460,2,1,NULL,21/6/2018,22.5,0.5,0.5
317475,3,1,NULL,21/6/2018,,1,0.5
317477,3,2,NULL,21/6/2018,,0.5,
317482,3,1,NULL,21/6/2018,,1,0.5
317489,1,3,NULL,21/6/2018,,,
317498,2,1,NULL,21/6/2018,114.94,0.5,0.5
317500,1,3,NULL,21/6/2018,,,
317503,3,1,NULL,21/6/2018,,1,0.5
317504,2,2,NULL,21/6/2018,,0.5,
317508,1,3,NULL,21/6/2018,,,
317510,1,3,NULL,21/6/2018,,,
317513,2,1,NULL,21/6/2018,138.47,0.5,0.5
317514,2,1,NULL,21/6/2018,0,0.5,0.5
317518,3,1,NULL,21/6/2018,,1,0.5
317520,2,2,NULL,21/6/2018,,0.5,
317523,3,3,NULL,21/6/2018,172.96,0.5,
317524,2,1,NULL,21/6/2018,0,0.5,0.5
317525,2,2,NULL,21/6/2018,,0.5,
317529,1,1,NULL,21/6/2018,0,0.5,0.5
317530,2,2,NULL,21/6/2018,,0.5,
317531,2,2,NULL,21/6/2018,,0.5,
317532,2,3,NULL,21/6/2018,,0.5,
317533,1,2,NULL,21/6/2018,,,
317534,3,2,NULL,21/6/2018,,0.5,
317535,2,3,NULL,21/6/2018,,0.5,
317536,1,3,NULL,21/6/2018,,,
317537,2,2,NULL,21/6/2018,,0.5,
317538,2,2,NULL,21/6/2018,,0.5,
317539,2,2,NULL,21/6/2018,,0.5,
317540,3,1,NULL,21/6/2018,,1,0.5
317541,2,2,NULL,21/6/2018,,0.5,
317542,2,2,NULL,21/6/2018,,0.5,
317543,1,3,NULL,21/6/2018,,,
317544,1,1,NULL,21/6/2018,258.44,0.5,0.5
317545,1,2,NULL,21/6/2018,,,
317546,2,2,NULL,21/6/2018,,0.5,
317547,2,2,NULL,21/6/2018,,0.5,
317548,3,3,NULL,21/6/2018,304.5,0.5,
317549,3,2,NULL,21/6/2018,,0.5,
317550,2,1,NULL,21/6/2018,293.43,0.5,0.5
317551,2,3,NULL,21/6/2018,,0.5,
317552,1,3,NULL,21/6/2018,,,
317553,1,1,NULL,21/6/2018,0,0.5,0.5
317554,2,2,NULL,21/6/2018,,0.5,
317555,3,3,NULL,21/6/2018,271.5,0.5,
317556,3,3,NULL,21/6/2018,322.92,0.5,
317557,1,2,NULL,21/6/2018,,,
317558,1,3,NULL,21/6/2018,,,
317559,1,1,NULL,21/6/2018,0,0.5,0.5
317560,3,2,NULL,21/6/2018,,0.5,
317561,2,1,NULL,21/6/2018,351.47,0.5,0.5
317562,1,1,NULL,21/6/2018,280.5,0.5,0.5
317565,2,2,NULL,21/6/2018,,0.5,
317566,3,1,NULL,21/6/2018,,1,0.5
317567,3,1,NULL,21/6/2018,,1,0.5
317568,3,3,NULL,21/6/2018,0,0.5,
317569,1,2,NULL,21/6/2018,,,
317570,3,1,NULL,21/6/2018,,1,0.5
317571,2,1,NULL,21/6/2018,280.5,0.5,0.5
317575,3,2,NULL,21/6/2018,,0.5,
317576,1,2,NULL,21/6/2018,,,
317577,1,3,NULL,21/6/2018,,,
317578,3,3,NULL,21/6/2018,0,0.5,
317579,2,2,NULL,21/6/2018,,0.5,
317580,2,2,NULL,21/6/2018,,0.5,
317581,3,1,NULL,21/6/2018,,1,0.5
317585,3,2,NULL,21/6/2018,,0.5,
317586,3,2,NULL,21/6/2018,,0.5,
317588,2,2,NULL,21/6/2018,,0.5,
317589,1,3,NULL,21/6/2018,,,
317590,2,1,NULL,21/6/2018,0,0.5,0.5
317591,3,2,NULL,21/6/2018,,0.5,
317563,2,3,NULL,21/6/2018,,0.5,
317564,3,3,NULL,21/6/2018,0.5,0.5,
317572,2,2,NULL,21/6/2018,,0.5,
317573,1,1,NULL,21/6/2018,5.5,0.5,
317574,3,2,NULL,21/6/2018,,0.5,
317582,1,1,NULL,21/6/2018,49.32,0.5,
317583,3,1,NULL,21/6/2018,,0.5,0.5
317584,1,3,NULL,21/6/2018,,0.5,
317587,2,2,NULL,21/6/2018,,0.5,
317592,1,3,NULL,21/6/2018,,0.5,
317593,1,2,NULL,21/6/2018,,0.5,
317594,2,2,NULL,21/6/2018,,0.5,
317595,1,3,NULL,21/6/2018,,0.5,
317596,2,3,NULL,21/6/2018,,0.5,
317597,3,1,NULL,21/6/2018,,0.5,0.5
317598,2,2,NULL,21/6/2018,,0.5,
317599,2,2,NULL,21/6/2018,,0.5,
317600,3,3,NULL,21/6/2018,0,0.5,
317601,3,2,NULL,21/6/2018,,0.5,
317602,3,1,NULL,21/6/2018,,0.5,0.5
317603,3,2,NULL,21/6/2018,,0.5,
317604,3,1,NULL,21/6/2018,,0.5,0.5
317605,3,2,NULL,21/6/2018,,0.5,
317606,1,3,NULL,21/6/2018,,0.5,
317607,3,1,NULL,21/6/2018,,0.5,0.5
317608,2,1,NULL,21/6/2018,0,0.5,0.5
317609,2,2,NULL,21/6/2018,,0.5,
317610,1,1,NULL,21/6/2018,179.57,0.5,
317611,3,2,NULL,21/6/2018,,0.5,
317612,3,3,NULL,21/6/2018,0,0.5,
317613,3,1,NULL,21/6/2018,,0.5,0.5
317614,2,2,NULL,21/6/2018,,0.5,
317615,2,3,NULL,21/6/2018,,0.5,
317616,3,2,NULL,21/6/2018,,0.5,
317617,3,2,NULL,21/6/2018,,0.5,
317618,1,1,NULL,21/6/2018,201.55,0.5,
317619,2,2,NULL,21/6/2018,,0.5,
317620,3,2,NULL,21/6/2018,,0.5,
317621,2,1,NULL,21/6/2018,0,0.5,0.5
317622,3,3,NULL,21/6/2018,0,0.5,
317623,1,1,NULL,21/6/2018,230.27,0.5,
317624,3,3,NULL,21/6/2018,174,0.5,
317625,3,3,NULL,21/6/2018,229.03,0.5,
317626,1,2,NULL,21/6/2018,,0.5,
317627,3,1,NULL,21/6/2018,,0.5,0.5
317628,2,1,NULL,21/6/2018,0,0.5,0.5
317629,2,3,NULL,21/6/2018,,0.5,
317630,2,1,NULL,21/6/2018,262.27,0.5,0.5
317631,3,3,NULL,21/6/2018,200,0.5,
317632,2,1,NULL,21/6/2018,259.18,0.5,0.5
317633,2,2,NULL,21/6/2018,,0.5,
317634,2,2,NULL,21/6/2018,,0.5,
317635,3,2,NULL,21/6/2018,,0.5,
317636,1,3,NULL,21/6/2018,,0.5,
317637,1,3,NULL,21/6/2018,,0.5,
317638,3,3,NULL,21/6/2018,226,0.5,
317639,3,2,NULL,21/6/2018,,0.5,
317640,2,1,NULL,21/6/2018,0,0.5,0.5
317641,1,3,NULL,21/6/2018,,0.5,
317642,2,3,NULL,21/6/2018,,0.5,
317643,2,1,NULL,21/6/2018,0,0.5,0.5
317644,2,3,NULL,21/6/2018,,0.5,
317645,3,2,NULL,21/6/2018,,0.5,
317646,3,3,NULL,21/6/2018,310.16,0.5,
317647,1,2,NULL,21/6/2018,,0.5,
317648,2,2,NULL,21/6/2018,,0.5,
317649,2,1,NULL,21/6/2018,0,0.5,0.5
317650,3,2,NULL,21/6/2018,,0.5,
317651,2,2,NULL,21/6/2018,,0.5,
317652,2,1,NULL,21/6/2018,280,0.5,0.5
317653,2,1,NULL,21/6/2018,331.64,0.5,0.5
317654,2,2,NULL,21/6/2018,,0.5,
317655,1,1,NULL,21/6/2018,0,0.5,
317656,2,3,NULL,21/6/2018,,0.5,
317657,3,3,NULL,21/6/2018,0,0.5,
317659,2,2,NULL,21/6/2018,,0.5,
317661,2,1,NULL,21/6/2018,307.5,0.5,0.5
317662,1,2,NULL,21/6/2018,,0.5,
317664,3,3,NULL,21/6/2018,0,0.5,
317665,1,1,NULL,21/6/2018,0,0.5,
317666,1,1,NULL,21/6/2018,0,0.5,
317667,3,2,NULL,21/6/2018,,0.5,
317669,1,1,NULL,21/6/2018,339.75,0.5,
317671,2,2,NULL,21/6/2018,,0.5,
317672,2,3,NULL,21/6/2018,,0.5,
317674,2,3,NULL,21/6/2018,,0.5,
317675,3,1,NULL,21/6/2018,,0.5,0.5
317676,1,2,NULL,21/6/2018,,0.5,
317677,2,2,NULL,21/6/2018,,0.5,
317681,1,3,NULL,21/6/2018,,0.5,
317683,3,1,NULL,21/6/2018,,0.5,0.5
317684,1,3,NULL,21/6/2018,,0.5,
317686,2,1,NULL,21/6/2018,0,0.5,0.5
317687,2,1,NULL,21/6/2018,0,0.5,0.5
317688,2,1,NULL,21/6/2018,0,0.5,0.5
317689,1,3,NULL,21/6/2018,,0.5,
317693,2,2,NULL,21/6/2018,,0.5,
317695,3,1,NULL,21/6/2018,,0.5,0.5
317696,2,2,NULL,21/6/2018,,0.5,
317698,2,2,NULL,21/6/2018,,0.5,
317699,2,2,NULL,21/6/2018,,0.5,
317700,2,3,NULL,21/6/2018,,0.5,
317701,2,2,NULL,21/6/2018,,0.5,
317705,1,3,NULL,21/6/2018,,0.5,
317707,1,3,NULL,21/6/2018,,0.5,
317708,1,3,NULL,21/6/2018,,0.5,
317710,1,1,NULL,21/6/2018,0,0.5,
317712,3,3,NULL,21/6/2018,0,0.5,
317713,2,1,NULL,21/6/2018,0,0.5,0.5
317714,2,3,NULL,21/6/2018,,0.5,
317658,3,3,NULL,21/6/2018,,,0.5
317660,1,3,NULL,21/6/2018,2,,0.5
317663,1,3,NULL,21/6/2018,1.99,,0.5
317668,3,3,NULL,21/6/2018,,,0.5
317670,3,3,NULL,21/6/2018,,,0.5
317673,3,1,NULL,21/6/2018,65.98,0.5,
317678,1,1,NULL,21/6/2018,,1,
317679,2,3,NULL,21/6/2018,0,0.5,0.5
317680,3,1,NULL,21/6/2018,81.5,0.5,
317682,1,1,NULL,21/6/2018,,1,
317685,3,3,NULL,21/6/2018,,,0.5
317690,3,2,NULL,21/6/2018,,0.5,
317691,1,1,NULL,21/6/2018,,1,
317692,1,2,NULL,21/6/2018,,,
317694,1,3,NULL,21/6/2018,139.92,,0.5
317697,3,3,NULL,21/6/2018,,,0.5
317702,3,1,NULL,21/6/2018,0,0.5,
317703,2,3,NULL,21/6/2018,0,0.5,0.5
317704,2,1,NULL,21/6/2018,,0.5,
317706,2,1,NULL,21/6/2018,,0.5,
317709,2,2,NULL,21/6/2018,,,
317711,3,2,NULL,21/6/2018,,0.5,
317715,2,3,NULL,21/6/2018,0,0.5,0.5
317716,2,3,NULL,21/6/2018,0,0.5,0.5
317717,3,2,NULL,21/6/2018,,0.5,
317718,1,3,NULL,21/6/2018,197.56,,0.5
317719,2,1,NULL,21/6/2018,,0.5,
317720,1,2,NULL,21/6/2018,,,
317721,3,3,NULL,21/6/2018,,,0.5
317722,1,1,NULL,21/6/2018,,1,
317723,2,3,NULL,21/6/2018,185.5,0.5,0.5
317724,1,2,NULL,21/6/2018,,,
317725,2,2,NULL,21/6/2018,,,
317726,2,2,NULL,21/6/2018,,,
317727,2,2,NULL,21/6/2018,,,
317728,3,2,NULL,21/6/2018,,0.5,
317729,1,3,NULL,21/6/2018,211.5,,0.5
317730,1,2,NULL,21/6/2018,,,
317731,2,1,NULL,21/6/2018,,0.5,
317732,1,1,NULL,21/6/2018,,1,
317733,3,1,NULL,21/6/2018,0,0.5,
317734,3,1,NULL,21/6/2018,0,0.5,
317735,1,1,NULL,21/6/2018,,1,
317736,3,3,NULL,21/6/2018,,,0.5
317737,1,3,NULL,21/6/2018,293.92,,0.5
317738,2,2,NULL,21/6/2018,,,
317739,2,3,NULL,21/6/2018,0,0.5,0.5
317740,2,2,NULL,21/6/2018,,,
317741,3,1,NULL,21/6/2018,270,0.5,
317742,3,1,NULL,21/6/2018,312.66,0.5,
317743,1,1,NULL,21/6/2018,,1,
317744,2,3,NULL,21/6/2018,0,0.5,0.5
317745,1,3,NULL,21/6/2018,0,,0.5
317746,3,1,NULL,21/6/2018,0,0.5,
317747,1,3,NULL,21/6/2018,298.5,,0.5
317748,1,2,NULL,21/6/2018,,,
317749,1,3,NULL,21/6/2018,344.91,,0.5
317750,1,2,NULL,21/6/2018,,,
317751,2,2,NULL,21/6/2018,,,
317752,3,2,NULL,21/6/2018,,0.5,
317753,2,2,NULL,21/6/2018,,,
317755,2,3,NULL,21/6/2018,343.14,0.5,0.5
317757,3,2,NULL,21/6/2018,,0.5,
317758,1,1,NULL,21/6/2018,,1,
317759,1,1,NULL,21/6/2018,,1,
317760,3,2,NULL,21/6/2018,,0.5,
317762,3,1,NULL,21/6/2018,326.5,0.5,
317764,3,2,NULL,21/6/2018,,0.5,
317766,3,1,NULL,21/6/2018,345.91,0.5,
317767,1,1,NULL,21/6/2018,,1,
317768,3,1,NULL,21/6/2018,0,0.5,
317769,3,3,NULL,21/6/2018,,,0.5
317771,3,2,NULL,21/6/2018,,0.5,
317773,2,2,NULL,21/6/2018,,,
317775,3,3,NULL,21/6/2018,,,0.5
317776,3,3,NULL,21/6/2018,,,0.5
317778,2,3,NULL,21/6/2018,0,0.5,0.5
317779,2,1,NULL,21/6/2018,,0.5,
317781,1,3,NULL,21/6/2018,326.5,,0.5
317783,1,3,NULL,21/6/2018,343.14,,0.5
317785,2,2,NULL,21/6/2018,,,
317786,3,1,NULL,21/6/2018,0,0.5,
317788,3,2,NULL,21/6/2018,,0.5,
317789,3,2,NULL,21/6/2018,,0.5,
317791,2,2,NULL,21/6/2018,,,
317793,1,1,NULL,21/6/2018,,1,
317795,1,2,NULL,21/6/2018,,,
317796,1,3,NULL,21/6/2018,0,,0.5
317798,3,1,NULL,21/6/2018,0,0.5,
317799,1,1,NULL,21/6/2018,,1,
317801,2,1,NULL,21/6/2018,,0.5,
317803,1,2,NULL,21/6/2018,,,
317805,3,3,NULL,21/6/2018,,,0.5
317806,1,2,NULL,21/6/2018,,,
317808,1,1,NULL,21/6/2018,,1,
317809,1,3,NULL,21/6/2018,0,,0.5
317811,1,2,NULL,21/6/2018,,,
317813,3,1,NULL,21/6/2018,343.14,0.5,
317815,1,3,NULL,21/6/2018,345.91,,0.5
317816,1,1,NULL,21/6/2018,,1,
317818,3,2,NULL,21/6/2018,,0.5,
317819,2,2,NULL,21/6/2018,,,
317821,2,1,NULL,21/6/2018,,0.5,
317823,2,1,NULL,21/6/2018,,0.5,
317825,2,3,NULL,21/6/2018,345.91,0.5,0.5
317826,3,1,NULL,21/6/2018,0,0.5,
317828,2,1,NULL,21/6/2018,,0.5,
317829,2,3,NULL,21/6/2018,0,0.5,0.5
317754,1,2,NULL,21/6/2018,,0.5,
317756,1,1,NULL,21/6/2018,,0.5,
317761,3,1,NULL,21/6/2018,26.5,0.5,
317763,3,1,NULL,21/6/2018,57.48,0.5,
317765,1,3,NULL,21/6/2018,63.13,0.5,
317770,2,3,NULL,21/6/2018,54.5,0.5,0.5
317772,2,2,NULL,21/6/2018,,0.5,
317774,1,2,NULL,21/6/2018,,0.5,
317777,3,1,NULL,21/6/2018,0,0.5,
317780,2,3,NULL,21/6/2018,83,0.5,0.5
317782,3,2,NULL,21/6/2018,,0.5,
317784,1,2,NULL,21/6/2018,,0.5,
317787,2,3,NULL,21/6/2018,0,0.5,0.5
317790,3,3,NULL,21/6/2018,,0.5,0.5
317792,2,3,NULL,21/6/2018,134.46,0.5,0.5
317794,3,3,NULL,21/6/2018,,0.5,0.5
317797,1,2,NULL,21/6/2018,,0.5,
317800,1,2,NULL,21/6/2018,,0.5,
317802,3,1,NULL,21/6/2018,164.45,0.5,
317804,2,1,NULL,21/6/2018,,0.5,
317807,1,2,NULL,21/6/2018,,0.5,
317810,1,2,NULL,21/6/2018,,0.5,
317812,1,3,NULL,21/6/2018,198.44,0.5,
317814,1,2,NULL,21/6/2018,,0.5,
317817,2,1,NULL,21/6/2018,,0.5,
317820,1,3,NULL,21/6/2018,208.5,0.5,
317822,1,3,NULL,21/6/2018,235.93,0.5,
317824,2,3,NULL,21/6/2018,248.7,0.5,0.5
317827,1,1,NULL,21/6/2018,,0.5,
317830,2,2,NULL,21/6/2018,,0.5,
317831,1,1,NULL,21/6/2018,,0.5,
317832,3,1,NULL,21/6/2018,270.42,0.5,
317833,2,2,NULL,21/6/2018,,0.5,
317834,1,3,NULL,21/6/2018,0,0.5,
317835,3,3,NULL,21/6/2018,,0.5,0.5
317836,3,2,NULL,21/6/2018,,0.5,
317837,3,2,NULL,21/6/2018,,0.5,
